genotype,cell_group,timepoint.bin.n,cells_per_embryo,cells_per_embryo_cv,cells_per_embryo_cv.stderr,num_embryos,total_cells,model_fit,model_sd,model_fit_lower,model_fit_upper,expected_cv,cv_test_stat,cv_z_stat_p_val,cv_rel
WT,"pharyngeal arch (contains muscle, early cartilage)",2,5.305,0.461010924168922,0.0665411952920713,672,10774,0.53352910474273,0.200694832536103,0.132139439670524,0.934918769814935,0.53352910474273,-0.34297564465951,0.634191608583888,0.864078304390205
WT,"pharyngeal arch (contains muscle, early cartilage)",3,9.460625,0.372431077831072,0.053755795760088,384,10774,0.476258553497249,0.217408637804511,0.0414412778882278,0.91107582910627,0.476258553497249,-0.463606991265223,0.678535327745499,0.781993467825924
WT,"pharyngeal arch (contains muscle, early cartilage)",4,14.753,0.38226915015437,0.0551757991861288,96,10774,0.472845113708176,0.267908022274591,-0.0629709308410053,1.00866115825736,0.472845113708176,-0.331136297876181,0.629729232476732,0.808444750875217
WT,pharyngeal arch (early),1,20.0104347826087,0.319350320211918,0.0460942483350361,1104,31422,0.353742353210648,0.0981286825587864,0.157484988093075,0.549999718328221,0.353742353210648,-0.317224352224372,0.62446331347836,0.902776603687458
WT,pharyngeal arch (early),2,33.4807142857143,0.311389253440296,0.0449451673241278,672,31422,0.366349353603514,0.12726745099639,0.111814451610733,0.620884255596295,0.366349353603514,-0.407200428520538,0.658069606552191,0.849978989664878
WT,pharyngeal arch (early),3,39.231,0.348558666668977,0.0503101100074277,384,31422,0.393813739307206,0.172683936608675,0.0484458660898573,0.739181612524555,0.393813739307206,-0.251607987569422,0.599327957984825,0.885085084340019
WT,pharyngeal arch (early),4,38.903,0.452980797374018,0.0653821463254051,96,31422,0.42796980754155,0.23741811358487,-0.0468664196281899,0.902806034711289,0.42796980754155,0.10156485588444,0.459551038046515,1.05844101474387
WT,pharyngeal arch (NC-derived),1,26.6630869565217,0.228149495991646,0.0329305432315636,1104,8403,0.343442710972008,0.0946775544838179,0.154087602004372,0.532797819939644,0.343442710972008,-1.15016015370839,0.874961042782813,0.664301464852581
WT,pharyngeal arch (NC-derived),2,7.28078571428571,0.473280112850749,0.0683121001391192,672,8403,0.472619635134099,0.173279311922389,0.12606101128932,0.819178258978877,0.472619635134099,0.00354602550560543,0.498585343463151,1.00139748260028
WT,pharyngeal arch (NC-derived),3,2.377,1.00554943956176,0.145138559903615,384,8403,1.00468998850538,0.537135606100562,-0.0695812236957405,2.07896120070651,1.00468998850538,0.00154466675415575,0.499383767367692,1.00085543905703
WT,pharyngeal arch (NC-derived),4,1.4365,2.06542734666356,0.298118758646955,96,8403,2.09608565872009,1.62762437295663,-1.15916308719318,5.35133440463336,2.09608565872009,-0.018528005536438,0.507391181894815,0.985373540471028
WT,posterior spinal cord progenitors,1,8.715,0.691007382906394,0.0997383246332563,1104,5553,0.412427823057446,0.118186072243047,0.176055678571352,0.64879996754354,0.412427823057446,1.80139051314285,0.0358206751879602,1.67546257617577
WT,posterior spinal cord progenitors,2,14.1456428571429,0.628318583329122,0.0906899758054782,672,5553,0.403563601056792,0.143095878161252,0.117371844734288,0.689755357379297,0.403563601056792,1.32666124115992,0.0923103838247985,1.5569258022373
WT,posterior spinal cord progenitors,3,9.31225,0.566360916867841,0.0817471569530328,384,5553,0.478163153619163,0.218462544368471,0.0412380648822214,0.915088242356105,0.478163153619163,0.378115317300305,0.352672465003032,1.18445119114913
WT,posterior spinal cord progenitors,4,4.342,0.760871433693795,0.109822331765453,96,5553,0.695004303103875,0.427226667508393,-0.159449031912911,1.54945763812066,0.695004303103875,0.149319202212224,0.440650881977945,1.09477226298565
WT,red blood cell,1,12.911,0.510261151514728,0.0736498532960092,1104,4058,0.377544690803505,0.106185029660985,0.165174631481535,0.589914750125476,0.377544690803505,1.02700429236902,0.152209221451836,1.35152516760008
WT,red blood cell,2,8.29228571428572,0.523185593288229,0.0755153357802734,672,4058,0.454222927547136,0.165140812433683,0.12394130267977,0.784504552414502,0.454222927547136,0.379776308870449,0.352055734934378,1.15182559390716
WT,red blood cell,3,8.140125,0.464354631664346,0.0670238178977149,384,4058,0.496009669614224,0.228380692822756,0.0392482839687109,0.952771055259736,0.496009669614224,-0.132997396093322,0.552902280088657,0.936180603143286
WT,red blood cell,4,10.2015,0.360459270167934,0.0520278141658383,96,4058,0.507976238473235,0.292211979756437,-0.0764477210396384,1.09240019798611,0.507976238473235,-0.49701214665541,0.690409757140032,0.70959868369301
WT,retinal neuron,1,9.35726086956522,0.515083093280417,0.0743458406401185,1104,24211,0.404801686688067,0.115543366762498,0.173714953163071,0.635888420213062,0.404801686688067,0.802655545130518,0.211086927068129,1.27243316967039
WT,retinal neuron,2,17.706,0.432989719158431,0.0624966827281151,672,24211,0.390195313954592,0.137372756871967,0.115449800210659,0.664940827698526,0.390195313954592,0.283555246958446,0.388375618804426,1.10967431866396
WT,retinal neuron,3,21.94925,0.450765015746042,0.0650623257955608,384,24211,0.412996268898888,0.182927540646229,0.0471411876064303,0.778851350191345,0.412996268898888,0.19453031717875,0.422880329718805,1.09145057641284
WT,retinal neuron,4,24.9805,0.36722705415311,0.0530046596422529,96,24211,0.442748872426688,0.247388191512144,-0.0520275105975996,0.937525255450975,0.442748872426688,-0.298501919963411,0.617339944521871,0.829425159550049
WT,retinal pigmented epithelium (early),1,4.5945652173913,0.570315193204529,0.0823179075798921,1104,5870,0.526325767120235,0.158814140677738,0.208697485764759,0.843954048475712,0.526325767120235,0.245915402405187,0.402873860249773,1.08357832512168
WT,retinal pigmented epithelium (early),2,4.43221428571429,0.505872572233206,0.0730164164386225,672,5870,0.582586980993268,0.223267145455744,0.136052690081781,1.02912127190476,0.582586980993268,-0.32657851361169,0.628006651564169,0.868321106954244
WT,retinal pigmented epithelium (early),3,5.072,0.576076122220386,0.0831494260594138,384,5870,0.591522635573992,0.282701828364048,0.0261189788458965,1.15692629230209,0.591522635573992,-0.0524185717391007,0.520902411824227,0.97388686007152
WT,retinal pigmented epithelium (early),4,5.3485,0.798693716999565,0.115281508127441,96,5870,0.627165904105326,0.377235191310382,-0.127304478515438,1.38163628672609,0.627165904105326,0.434845554948087,0.331837268023114,1.27349671238734
WT,support cells/otic vesicle,1,8.76982608695652,0.342136865201744,0.0493832028059804,1104,8583,0.411727311119236,0.117942887401482,0.175841536316271,0.6476130859222,0.411727311119236,-0.54425324684888,0.70686639253214,0.83097928158247
WT,support cells/otic vesicle,2,7.79685714285714,0.373344597737337,0.053887651001036,672,8583,0.462546566479752,0.168814622776476,0.124917320926801,0.800175812032703,0.462546566479752,-0.503377751112184,0.692650644433559,0.807150295328546
WT,support cells/otic vesicle,3,7.535625,0.41804560135241,0.0603396851185883,384,8583,0.507729597207821,0.234935393704145,0.037858809799532,0.977600384616111,0.507729597207821,-0.369738915977493,0.644211483689686,0.823362678975947
WT,support cells/otic vesicle,4,7.052,0.448384578057363,0.0647187392104738,96,8583,0.563507746217114,0.331353193424688,-0.0991986406322624,1.22621413306649,0.563507746217114,-0.340990143933426,0.633444499212929,0.795702598708562
WT,xanthophore,1,7.80095652173913,0.479966197993965,0.0692771534034342,1104,7029,0.425779759405228,0.122837821469584,0.18010411646606,0.671455402344396,0.425779759405228,0.384228956460227,0.350404379148657,1.12726400772181
WT,xanthophore,2,8.35585714285714,0.525898111129728,0.0759068540067661,672,7029,0.453236417500641,0.164706334514115,0.123823748472411,0.782649086528872,0.453236417500641,0.400657614206206,0.344336110580509,1.16031742115909
WT,xanthophore,3,9.294625,0.463116168494326,0.0668450611365667,384,7029,0.478393951235372,0.218590316195123,0.0412133188451264,0.915574583625618,0.478393951235372,-0.066837043379001,0.526644283511228,0.968064431622527
WT,xanthophore,4,9.2665,0.392802414003732,0.0566961448658473,96,7029,0.520023343641794,0.300629806584895,-0.0812362695279961,1.12128295681158,0.520023343641794,-0.41585075956436,0.661240393516706,0.755355348575091
